733dd9baeeb2a47af659a1265f63e210|4526|77264|100|Speech Language Clinicians
ae364310fd74630e0b1644fdf0b1cde6|5124|67993|100|Henry High
ae25fcdf09349389f2d73a1a9f8a9c9b|7056|73144|100|Nellie Stone Johnson
d337416c26f0c482578160679395b24c|7311|74174|100|Secondary Programs
9620ef4e62ae247d59f45129e46a997b|6713|77264|100|Pillsbury Math/Science/Technology
05638087079fff2ab62f1a14a08aa1f9|91|66962|100|Office of the Chief Academic Officer
0bea50779faf64370c87afcefdcbb4c0|6349|77264|100|Seward Montessori School
8d778e4242d4df188cf4e52701c2cc14|7789|72113|100|Bethune
f9d06def211f36417b2aa95044a4f113|11445|87566|100|Kenwood Elementary
76ba24b1a3b8afd2998faed2d978c1f3|7812|81385|100|Hmong International Academy
918c68dd15d0843b62794923e0b88a34|9447|81385|100|Loring Elementary
79a3debb5bfe1f8b0bc5258891f30209|6704|60781|100|South High
ac05ac751a2e486654b4acc00d52774e|5754|67993|100|Curriculum &  Instruction
dfe18eaaf9f283bd3327a7a24784d397|13524|86536|100|Jenny Lind Elementary
4ee3299cb901b2607020274f09e081fc|6303|62842|100|Bethune
3d0d661a53b3d743f15f7c6ad2e00099|6349|78295|100|Hmong International Academy
bdd9331950f1acd6290017ca2720b44f|2287|65932|100|Early Childhood Special Education
2d7c96509122dc036eefd5a0d69716b8|516|49449|100|Emerson Spanish Immersion
485c91df4060753207d34828bd20782a|4752|66962|100|Wenonah Elementary
27730df6523b00f219449461ec1c24c0|8176|87566|100|Loring Elementary
2920cacb454abb7d295dfb81e6a8e859|4508|74174|100|Henry High
251df188b5474f9205f5ae1f7b3db4fb|4893|63872|100|Olson Middle School
88071fcdc44c34053701cd9b49bca2b0|6934|73144|100|Waite Park Elementary
32ecc832043e8d6594f3f6a1b6867192|8085|80355|100|Jefferson Elementary
50bcbdb53f280f23c56735186fb40e8c|5250|63872|100|Lucy Laney Elementary
c1025015541776038cd301384ef12703|4893|66962|100|Anishinabe Academy
e56d1c5e4592503f7fe5c0243b276516|11839|78295|100|Kenwood Elementary
2e80f7d395ade8763db47a22e5691ce6|147|59751|100|Henry High
d54b148c3cd6f5f3cf06d963e9a5e5cc|1238|70053|100|Bryn Mawr Primary
88e60425f0bf436cd0eadd34f1b88eed|1975|71083|100|Hmong International Academy
cfc8eaebf68d29ec2bd09d663834415b|511|58721|100|Lucy Laney Elementary
65e2fd6b7cfd37e17513c35755e79b38|6513|61811|100|Jefferson Elementary
c3258116e2a5d2753f89ff22d5fc99e3|6431|66962|100|Jenny Lind
9f22b1e57b3a687fc02c1f6affa96c62|11828|82415|100|Hmong International Academy
33f4caf07a3122ae52c084af520b5219|519|73144|100|Teaching & Learning
254b0e5d9d00cebf8f79d9c3195a6c1b|10658|80355|100|Edison High
60e69daaf8e7063527d4141066a8a961|707|41208|100|South High
650ccde00f2514c8e6dab7b027b8ba5f|4526|65932|100|Olson/Lind Upper
6a83ef33b5dcfdeb8cf09fc713a14762|7812|76234|100|Andersen United
535a552abb94834a16598d5c01fe961e|5600|75204|100|Wellstone Intl High School
533bd7a97017a1354051a47309144e68|6585|71083|100|Anne Sullivan
e364159f9e105dfd9d5f17e8d83ce58b|10735|86536|100|Bryn Mawr Primary
c0189d74d0ad1ee93b665967d47e6e33|2335|74174|100|Edison High
a3d9f0ba84d080414a80b2f65ea02038|1204|60781|100|Lucy Laney Elementary
6d770180d5ad955df5038202dcb39495|5003|69023|100|Henry High
d25c4213c0bb2c209985a92446f9877b|4144|69023|100|Northeast Middle School
df8de551bfbd980cf33e6126e12e973a|12487|75204|100|Hiawatha Elementary
86647469481ae04108f25c1384a8fab0|5691|66962|100|Southwest High
7bb1c66d86ee9465af45823ebd594ffc|5971|66962|100|Roosevelt High
6ee008c5121c2a8d7466be4857e4531f|8700|78295|100|Occupational, Physical Therapists
173f872f22a1d1f827abf6f2354e6b64|5621|82415|100|Seward Montessori School
1ad8f8aad86000af93c86040581d71c6|7812|75204|100|Field
af0bde88831329cfa601f9c48e1f7ab3|6495|64902|100|Sanford Middle School
a8139942af0ca06882cbffd8230e4a55|8390|73144|100|Bancroft Elementary
67749416c8538e053adaf8fdea530351|9639|81385|100|Barton Open
5ff17a9e2f8826d24ac6eeb2cb7f0f48|8155|83446|100|Pratt Elementary
6a4c9385e8c9de5c6a99890db150a50f|5278|75204|100|Student Services
f2ce5a6e1fa2a84626a1933afc03ad6b|6713|78295|100|Roosevelt High
b3bd5840a1272677e1574736ca9e093e|7812|75204|100|Hall International
956d9a0277faf6aa391f3aaea0a8dca5|10000|80355|100|MPS Metro HA
c2dc9a70ade25556c59efbf3cc9058a1|9247|62842|100|Andersen United
957631742024faa0249514e7703056b2|5922|78295|100|Andersen United
9b2cb65d4bd96c5ebe8b5f0514ce0082|5250|61811|100|Adaptive Phys Ed
ec218c0de37bc5717e5f95309a2d09f8|1611|74174|100|Pratt Elementary
eef49e40f58dadd34b2be7f39cceca3c|1611|50479|100|Anishinabe Academy
997e267e26e96a4a592f5d645640a9af|3057|74174|100|Roosevelt High
418752a43ac01a630304cf24e53f6f51|519|73144|100|Washburn High
62e1ed1005feee873f808ffedf46e2f8|155|48419|100|Henry High
f84d262f0d834ddf5edd29470e9e6910|155|45328|100|Washburn High
298aef0ceca8ae607d546b3a7da47900|155|49449|100|Secondary Programs
1c320f9a4996ec14fb14613337c2a362|8455|75204|100|Folwell Performing Arts
26ed9dab35cda59e10ba4cbc8e96aa63|155|57691|100|Ramsey Middle School
a766f005bf2fc8c53f4c1115e612eac2|5479|75204|100|Bancroft Elementary
de0d9f02a282cce78d8894a4ebb19357|1204|41208|100|Cityview Performing Arts Magnet
6cb1a9dc9da6de03186c5c2418e53e11|7406|76234|100|Dowling Elementary
91c089422e38a5a05576152328077d3b|7812|78295|100|Northeast Middle School
cda6aca25ddb18ebbf2b56628b1bdfa5|8491|72113|100|Anne Sullivan
0a473c1502e8b872f27cc6e2cb467435|8511|79325|100|Southwest High
d0c9811f882e0c5df884596340ba7e65|5096|73144|100|Speech Language Clinicians
37b40c9fb3462b206147243e9a1f230b|7445|72113|100|Loring Elementary
8b7d0f329177d8a65937d7f804d82965|5985|74174|100|Bryn Mawr Primary
82e1b8aae213351ee9814e700cab359c|7073|77264|100|North High
18ad13181b22db7941a4c8a040ef6fc6|10541|81385|100|River Bend
73bec3594115a6ad71b851953a214490|4522|79325|100|Nellie Stone Johnson
a43bd29e02c7859c7a515ab216eb5435|6846|59751|100|Jefferson Elementary
f0e1dd669bdbe9ee8d4d8bfe4fa56019|8313|82415|100|Nellie Stone Johnson
93a4a065e033446d3c3b8aa8517c0130|8176|79325|100|Henry High
17e2803ad4b9fd73faaa545f0130e4a3|1232|60781|100|Contract Alternatives
ceac1d86be98b3dd981ba6c699e2bc45|6443|79325|100|Curriculum &  Instruction
0ecd0463f5d24e2e83843376bf004849|10003|80355|100|Dowling Elementary
cd86c0af363bfdcf47207eee2c124e4b|5621|78295|100|Henry High
79b5ecc4a9dcf4604ccfb5ec3b7a8e10|1975|67993|100|Roosevelt High
db0cdb438fa22020110b912e0926f119|519|63872|100|Windom Elementary
6faa9aaaa00a36a2983f08d05e39920d|4893|78295|100|Southwest High
0be745d169653d08c4852d7822393961|8132|77264|100|Lyndale Elementary
a181b400884ee33e5cdc8907fee64c69|4893|76234|100|Washburn High
8337a05024661cc4e4b68f8eb0862f5d|7192|72113|100|Special Ed 023
bbce1ab26d47f1951f183e4737fcb7fe|5191|67993|100|Jefferson Elementary
5ac9282c009e7aae26e757d073a763c1|770|52540|100|Sheridan International Fine Arts
9b2b4229459276cac09e980f5529a708|511|58721|100|Lake Nokomis Keewaydin
25a4bef68cf888ea1afc32a9bed941cf|490|45328|100|Southwest High
4e692904faac743062d21c8d21867b5d|8176|82415|100|Sheridan International Fine Arts
4399347a57aaa743de236dd70d3c2afa|5985|74174|100|Hmong International Academy
574c02fe11fb70609a26235557fbac76|6291|72113|100|Sanford Middle School
435cbb51270c8c84bc13d6cb5e2cc54d|4438|76234|100|Early Childhood Special Education
f3dbb51ac3fdc9f4b65eac271b4a0ec0|155|64902|100|Nellie Stone Johnson
2fc34a1e1c12c1fef76c6d869eff113e|5599|81385|100|Andersen United
b00993e08dcb3706ba8d3d9b08e34288|8398|78295|100|Southwest High
8d629735f92d95e6bb9b187124a20824|1168|70053|100|Emerson Spanish Immersion
fc8b9f678bc030dec0c6d3c7a3d807ad|519|43268|100|Nellie Stone Johnson
3df2d85f8aa8d9ca4cf6303e45af0cb9|140|39147|100|Bethune
16b40cc090a306789e3b7763d958a5d0|7056|78295|100|Nellie Stone Johnson
9ce6a0167b17b8eb215a97cd2d1bb1ef|2033|75204|100|Edison High
43363d09dc726d91b5cbc45e8a997253|6321|67993|100|Folwell Performing Arts
57d91e9084d17d13fcd78775afc5e0b4|6713|87566|100|Whittier Community School
6e9de36865cd765bc28d2f6e24ae61f7|7075|79325|100|Edison High
